"Season_End_Year","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G_plus_A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_90","Ast_Per_90","G_plus_A_Per_90","G_minus_PK_Per_90","G_plus_A_minus_PK_Per_90","xG_Expected","npxG_Expected","xAG_Expected","npxG_plus_xAG_Expected","xG_Per_90","xAG_Per_90","xG_plus_xAG_Per_90","npxG_Per_90","npxG_plus_xAG_Per_90","Year","market_value_euro"
2021,"Rúben Dias","POR","DF","23",1997,32,32,2843,31.6,1,0,1,1,0,0,4,0,38,154,5,0.03,0,0.03,0.03,0.03,1.9,1.9,0.1,2,0.06,0,0.06,0.06,0.06,2021,7.5e+07
2021,"Ederson","BRA","GK","26",1993,36,36,3240,36,0,1,1,0,0,0,3,0,0,1,0,0,0.03,0.03,0,0.03,0,0,0.3,0.3,0,0.01,0.01,0,0.01,2021,4.5e+07
2021,"Fernandinho","BRA","MF","35",1985,21,12,1188,13.2,0,2,2,0,0,0,6,0,31,114,5,0,0.15,0.15,0,0.15,0.7,0.7,1.3,1.9,0.05,0.1,0.15,0.05,0.15,2021,1500000
2021,"Phil Foden","ENG","FW,MF","20",2000,28,17,1616,18,9,5,14,9,0,0,0,0,81,69,213,0.5,0.28,0.78,0.5,0.78,5,5,3.6,8.6,0.28,0.2,0.48,0.28,0.48,2021,9e+07
2021,"İlkay Gündoğan","GER","MF","29",1990,28,23,2029,22.5,13,2,15,12,1,2,1,0,69,167,92,0.58,0.09,0.67,0.53,0.62,9,7.4,3.5,10.9,0.4,0.15,0.55,0.33,0.48,2021,2.5e+07
2021,"Gabriel Jesus","BRA","FW","23",1997,29,22,2063,22.9,9,4,13,9,0,0,2,0,54,41,202,0.39,0.17,0.57,0.39,0.57,8.7,8.7,2.7,11.4,0.38,0.12,0.5,0.38,0.5,2021,5e+07
2021,"Aymeric Laporte","ESP","DF","26",1994,16,14,1344,14.9,0,0,0,0,0,0,1,0,28,99,1,0,0,0,0,0,0.8,0.8,0.4,1.1,0.05,0.02,0.07,0.05,0.07,2021,4.5e+07
2021,"Riyad Mahrez","ALG","FW","29",1991,27,23,1949,21.7,9,6,15,9,0,0,0,0,88,88,247,0.42,0.28,0.69,0.42,0.69,4.7,4.7,5,9.7,0.22,0.23,0.45,0.22,0.45,2021,3.5e+07
2021,"Rodri","ESP","MF","24",1996,34,31,2748,30.5,2,2,4,1,1,1,6,0,42,227,31,0.07,0.07,0.13,0.03,0.1,2.4,1.6,1.4,3.1,0.08,0.05,0.13,0.05,0.1,2021,8e+07
2021,"Bernardo Silva","POR","MF,FW","25",1994,26,24,2065,22.9,2,6,8,2,0,0,5,0,123,116,173,0.09,0.26,0.35,0.09,0.35,2.8,2.8,3.8,6.5,0.12,0.16,0.29,0.12,0.29,2021,8e+07
2021,"Zack Steffen","USA","GK","25",1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,6e+06
2021,"Raheem Sterling","ENG","FW","25",1994,31,28,2536,28.2,10,7,17,10,0,1,4,0,129,67,351,0.35,0.25,0.6,0.35,0.6,11,10.2,5.7,15.9,0.39,0.2,0.59,0.36,0.57,2021,7e+07
2021,"John Stones","ENG","DF","26",1994,22,22,1933,21.5,4,0,4,4,0,0,0,1,38,101,3,0.19,0,0.19,0.19,0.19,1.8,1.8,0.1,1.8,0.08,0,0.09,0.08,0.09,2021,2.8e+07
2021,"Kyle Walker","ENG","DF","30",1990,24,22,1946,21.6,1,1,2,1,0,0,1,0,80,130,71,0.05,0.05,0.09,0.05,0.09,0.3,0.3,0.6,0.9,0.01,0.03,0.04,0.01,0.04,2021,1.8e+07
2021,"Oleksandr Zinchenko","UKR","DF","23",1996,20,15,1478,16.4,0,0,0,0,0,0,0,0,38,118,65,0,0,0,0,0,0.7,0.7,0.9,1.6,0.04,0.06,0.1,0.04,0.1,2021,2.5e+07
2021,"Eric Bailly","CIV","DF","26",1994,12,10,916,10.2,0,0,0,0,0,0,3,0,6,37,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.01,0.01,0.01,2021,6e+06
2021,"Donny van de Beek","NED","MF,FW","23",1997,19,4,524,5.8,1,1,2,1,0,0,1,0,7,16,39,0.17,0.17,0.34,0.17,0.34,0.4,0.4,0.9,1.3,0.06,0.16,0.22,0.06,0.22,2021,2.5e+07
2021,"Donny van de Beek","NED","MF,FW","23",1997,19,4,524,5.8,1,1,2,1,0,0,1,0,7,16,39,0.17,0.17,0.34,0.17,0.34,0.4,0.4,0.9,1.3,0.06,0.16,0.22,0.06,0.22,2021,2.5e+07
2021,"Edinson Cavani","URU","FW","33",1987,26,13,1375,15.3,10,3,13,10,0,0,4,0,5,30,80,0.65,0.2,0.85,0.65,0.85,8,8,2.2,10.3,0.52,0.15,0.67,0.52,0.67,2021,4e+06
2021,"Amad Diallo","CIV","FW","18",2002,3,2,166,1.8,0,1,1,0,0,0,0,0,9,9,7,0,0.54,0.54,0,0.54,0,0,0.5,0.5,0.02,0.27,0.29,0.02,0.29,2021,1.5e+07
2021,"Anthony Elanga","SWE","FW","18",2002,2,2,155,1.7,1,0,1,1,0,0,0,0,2,3,13,0.58,0,0.58,0.58,0.58,0.4,0.4,0,0.5,0.26,0.02,0.28,0.26,0.28,2021,2e+07
2021,"Bruno Fernandes","POR","MF","25",1994,37,35,3099,34.4,18,12,30,9,9,10,6,0,80,285,263,0.52,0.35,0.87,0.26,0.61,16.1,8.2,11.4,19.6,0.47,0.33,0.8,0.24,0.57,2021,8.5e+07
2021,"Fred","BRA","MF","27",1993,30,27,2390,26.6,1,0,1,1,0,0,5,0,31,189,33,0.04,0,0.04,0.04,0.04,1.8,1.8,1.9,3.7,0.07,0.07,0.14,0.07,0.14,2021,2e+07
2021,"David de Gea","ESP","GK","29",1990,26,26,2295,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1.5e+07
2021,"Dean Henderson","ENG","GK","23",1997,13,12,1125,12.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1.8e+07
2021,"Daniel James","WAL","FW","22",1997,15,11,910,10.1,3,1,4,3,0,0,3,0,36,32,84,0.3,0.1,0.4,0.3,0.4,2.2,2.2,0.9,3.1,0.22,0.09,0.31,0.22,0.31,2021,1.8e+07
2021,"Daniel James","WAL","FW","22",1997,15,11,910,10.1,3,1,4,3,0,0,3,0,36,32,84,0.3,0.1,0.4,0.3,0.4,2.2,2.2,0.9,3.1,0.22,0.09,0.31,0.22,0.31,2021,1.8e+07
2021,"Victor Lindelöf","SWE","DF","26",1994,29,29,2585,28.7,1,1,2,1,0,0,0,0,18,92,2,0.03,0.03,0.07,0.03,0.07,0.6,0.6,0.3,0.9,0.02,0.01,0.03,0.02,0.03,2021,2.2e+07
2021,"Harry Maguire","ENG","DF","27",1993,34,34,3047,33.9,2,1,3,2,0,0,11,0,42,194,14,0.06,0.03,0.09,0.06,0.09,2.3,2.2,0.3,2.5,0.07,0.01,0.08,0.07,0.08,2021,3.8e+07
2021,"Anthony Martial","FRA","FW","24",1995,22,17,1480,16.4,4,3,7,4,0,0,0,1,48,46,155,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2,8.5,0.4,0.12,0.52,0.4,0.52,2021,1.6e+07
2021,"Juan Mata","ESP","FW,MF","32",1988,9,6,509,5.7,1,2,3,0,1,1,0,0,13,23,32,0.18,0.35,0.53,0,0.35,1,0.2,0.8,1.1,0.18,0.15,0.33,0.04,0.19,2021,2500000
2021,"Nemanja Matić","SRB","MF","31",1988,20,12,1106,12.3,0,0,0,0,0,0,2,0,40,86,12,0,0,0,0,0,0.3,0.3,0.7,1,0.02,0.06,0.08,0.02,0.08,2021,5e+06
2021,"Scott McTominay","SCO","MF","23",1996,32,24,2129,23.7,4,1,5,4,0,0,3,0,57,118,26,0.17,0.04,0.21,0.17,0.21,2.1,2.1,1.7,3.8,0.09,0.07,0.16,0.09,0.16,2021,3.2e+07
2021,"Paul Pogba","FRA","MF,FW","27",1993,26,21,1897,21.1,3,3,6,3,0,0,3,0,46,139,101,0.14,0.14,0.28,0.14,0.28,2.8,2.8,2.4,5.2,0.13,0.11,0.25,0.13,0.25,2021,4.8e+07
2021,"Marcus Rashford","ENG","FW","22",1997,37,33,2920,32.4,11,9,20,11,0,0,4,0,134,117,330,0.34,0.28,0.62,0.34,0.62,8.9,8.9,3.8,12.8,0.28,0.12,0.39,0.28,0.39,2021,6e+07
2021,"Luke Shaw","ENG","DF","25",1995,32,30,2654,29.5,1,5,6,1,0,0,8,0,110,147,209,0.03,0.17,0.2,0.03,0.2,0.6,0.6,6.4,7,0.02,0.22,0.24,0.02,0.24,2021,3.8e+07
2021,"Shola Shoretire","ENG","FW","16",2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,4e+06
2021,"Alex Telles","BRA","DF","27",1992,9,8,690,7.7,0,2,2,0,0,0,0,0,27,48,40,0,0.26,0.26,0,0.26,0.2,0.2,0.9,1,0.02,0.12,0.14,0.02,0.14,2021,1.8e+07
2021,"Axel Tuanzebe","ENG","DF","22",1997,9,4,404,4.5,0,0,0,0,0,0,2,0,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7e+06
2021,"Aaron Wan-Bissaka","ENG","DF","22",1997,34,34,3060,34,2,4,6,2,0,0,3,0,89,145,176,0.06,0.12,0.18,0.06,0.18,0.9,0.9,2.3,3.2,0.03,0.07,0.09,0.03,0.09,2021,2.5e+07
2021,"Brandon Williams","ENG","DF","19",2000,4,2,188,2.1,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0.2,0.2,0,0.3,0.11,0.02,0.13,0.11,0.13,2021,1.2e+07
2021,"Brandon Williams","ENG","DF","19",2000,4,2,188,2.1,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0.2,0.2,0,0.3,0.11,0.02,0.13,0.11,0.13,2021,1.2e+07
2021,"Miguel Almirón","PAR","MF,FW","26",1994,34,28,2429,27,4,1,5,4,0,0,3,0,70,90,109,0.15,0.04,0.19,0.15,0.19,3.2,3.2,2.9,6.1,0.12,0.11,0.23,0.12,0.23,2021,1.6e+07
2021,"Elliot Anderson","SCO","MF","17",2002,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2e+05
2021,"Ciaran Clark","IRL","DF","30",1989,22,21,1891,21,1,0,1,1,0,0,3,0,9,35,4,0.05,0,0.05,0.05,0.05,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04,2021,1800000
2021,"Karl Darlow","ENG","GK","29",1990,25,25,2250,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2500000
2021,"Martin Dúbravka","SVK","GK","31",1989,13,13,1170,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,4e+06
2021,"Paul Dummett","WAL","DF","28",1991,15,14,1255,13.9,1,0,1,1,0,0,2,0,2,29,5,0.07,0,0.07,0.07,0.07,0.3,0.3,0.2,0.5,0.02,0.01,0.04,0.02,0.04,2021,1500000
2021,"Federico Fernández","ARG","DF","31",1989,24,24,2079,23.1,0,0,0,0,0,0,4,0,1,32,7,0,0,0,0,0,0.3,0.3,0.6,0.8,0.01,0.03,0.04,0.01,0.04,2021,1500000
2021,"Ryan Fraser","SCO","FW,MF","26",1994,18,9,928,10.3,0,2,2,0,0,0,2,1,21,18,71,0,0.19,0.19,0,0.19,0.9,0.9,2,2.9,0.09,0.19,0.28,0.09,0.28,2021,1e+07
2021,"Dwight Gayle","ENG","FW,MF","29",1990,18,4,514,5.7,1,1,2,1,0,0,0,0,3,6,30,0.18,0.18,0.35,0.18,0.35,2.9,2.9,0.3,3.3,0.51,0.06,0.57,0.51,0.57,2021,1500000
2021,"Isaac Hayden","ENG","MF,DF","25",1995,24,22,1942,21.6,0,0,0,0,0,0,8,0,7,47,20,0,0,0,0,0,0.7,0.7,0.3,1,0.03,0.01,0.04,0.03,0.04,2021,8e+06
2021,"Jeff Hendrick","IRL","MF","28",1992,22,17,1422,15.8,2,1,3,2,0,0,3,1,7,37,24,0.13,0.06,0.19,0.13,0.19,1.1,1.1,1.1,2.2,0.07,0.07,0.14,0.07,0.14,2021,5e+06
2021,"Joelinton","BRA","FW,MF","23",1996,31,23,1983,22,4,2,6,3,1,1,3,0,34,39,104,0.18,0.09,0.27,0.14,0.23,5.4,4.6,2.4,7.1,0.25,0.11,0.36,0.21,0.32,2021,2e+07
2021,"Emil Krafth","SWE","DF","25",1994,16,14,1288,14.3,1,0,1,1,0,0,4,0,12,28,25,0.07,0,0.07,0.07,0.07,0.3,0.3,0.4,0.7,0.02,0.03,0.05,0.02,0.05,2021,5e+06
2021,"Jamaal Lascelles","ENG","DF","26",1993,19,19,1625,18.1,2,0,2,2,0,0,4,0,4,22,2,0.11,0,0.11,0.11,0.11,1.3,1.3,0.1,1.4,0.07,0.01,0.08,0.07,0.08,2021,1e+07
2021,"Jamal Lewis","NIR","DF","22",1998,24,20,1837,20.4,0,1,1,0,0,0,4,0,27,41,56,0,0.05,0.05,0,0.05,0.1,0.1,1,1.1,0.01,0.05,0.06,0.01,0.06,2021,1e+07
2021,"Sean Longstaff","ENG","MF","22",1997,22,15,1412,15.7,0,1,1,0,0,0,2,0,5,45,18,0,0.06,0.06,0,0.06,1.4,1.4,1,2.3,0.09,0.06,0.15,0.09,0.15,2021,1.3e+07
2021,"Javier Manquillo","ESP","DF","26",1994,13,10,825,9.2,0,0,0,0,0,0,1,0,13,20,29,0,0,0,0,0,0,0,0.3,0.3,0,0.03,0.03,0,0.03,2021,3e+06
2021,"Jacob Murphy","ENG","DF,MF","25",1995,26,17,1626,18.1,2,3,5,2,0,0,3,0,48,47,46,0.11,0.17,0.28,0.11,0.28,1.7,1.7,3.8,5.4,0.09,0.21,0.3,0.09,0.3,2021,5e+06
2021,"Matt Ritchie","SCO","DF,MF","30",1989,18,15,1350,15,0,2,2,0,0,0,2,0,23,38,42,0,0.13,0.13,0,0.13,0.4,0.4,2.2,2.6,0.03,0.14,0.17,0.03,0.17,2021,1800000
2021,"Allan Saint-Maximin","FRA","FW,MF","23",1997,25,19,1560,17.3,3,4,7,3,0,0,0,0,81,65,86,0.17,0.23,0.4,0.17,0.4,2.6,2.6,3.7,6.3,0.15,0.21,0.36,0.15,0.36,2021,3.2e+07
2021,"Fabian Schär","SUI","DF","28",1991,18,13,1246,13.8,1,0,1,0,1,1,4,1,6,41,0,0.07,0,0.07,0,0,1.3,0.5,0,0.5,0.09,0,0.09,0.04,0.04,2021,7e+06
2021,"Jonjo Shelvey","ENG","MF","28",1992,30,29,2617,29.1,1,3,4,1,0,0,7,0,20,132,24,0.03,0.1,0.14,0.03,0.14,2.5,2.5,3,5.5,0.09,0.1,0.19,0.09,0.19,2021,1e+07
2021,"Joe Willock","ENG","MF","20",1999,14,11,978,10.9,8,0,8,8,0,1,0,0,23,29,34,0.74,0,0.74,0.74,0.74,3.9,3,0.5,3.5,0.36,0.05,0.41,0.28,0.33,2021,2.2e+07
2021,"Callum Wilson","ENG","FW","28",1992,26,23,2084,23.2,12,5,17,8,4,4,2,0,42,32,116,0.52,0.22,0.73,0.35,0.56,12.4,9.3,2.8,12.1,0.54,0.12,0.66,0.4,0.52,2021,1.8e+07
2021,"Aaron Ramsdale","ENG","GK","22",1998,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,2021,2.8e+07
2021,"Stuart Armstrong","SCO","MF","28",1992,33,32,2764,30.7,4,5,9,4,0,0,3,0,109,144,118,0.13,0.16,0.29,0.13,0.29,2.7,2.7,2.6,5.3,0.09,0.08,0.17,0.09,0.17,2021,6e+06
2021,"Jan Bednarek","POL","DF","24",1996,36,36,3100,34.4,1,1,2,1,0,0,5,1,13,76,3,0.03,0.03,0.06,0.03,0.06,0.7,0.7,0.6,1.3,0.02,0.02,0.04,0.02,0.04,2021,2.2e+07
2021,"Ryan Bertrand","ENG","DF","30",1989,29,29,2598,28.9,0,1,1,0,0,0,5,0,46,101,120,0,0.03,0.03,0,0.03,0.4,0.4,1.3,1.6,0.01,0.04,0.06,0.01,0.06,2021,3e+06
2021,"Ibrahima Diallo","FRA","MF","21",1999,22,10,1020,11.3,0,0,0,0,0,0,3,0,11,46,13,0,0,0,0,0,0.5,0.5,0.6,1.1,0.04,0.06,0.1,0.04,0.1,2021,1e+07
2021,"Moussa Djenepo","MLI","MF","22",1998,27,15,1240,13.8,1,0,1,1,0,0,5,0,28,32,78,0.07,0,0.07,0.07,0.07,0.8,0.8,0.4,1.2,0.06,0.03,0.08,0.06,0.08,2021,1e+07
2021,"Fraser Forster","ENG","GK","32",1988,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2e+06
2021,"Danny Ings","ENG","FW","28",1992,29,26,2173,24.1,12,4,16,10,2,2,1,0,37,52,134,0.5,0.17,0.66,0.41,0.58,8.5,6.9,2.1,9.1,0.35,0.09,0.44,0.29,0.38,2021,2e+07
2021,"Shane Long","IRL","FW","33",1987,11,1,210,2.3,0,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,0.1,0.1,0,0.1,0.03,0,0.03,0.03,0.03,2021,8e+05
2021,"Alex McCarthy","ENG","GK","30",1989,30,30,2700,30,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,3e+06
2021,"Takumi Minamino","JPN","MF","25",1995,10,9,711,7.9,2,0,2,2,0,0,1,0,19,15,42,0.25,0,0.25,0.25,0.25,1.5,1.5,0.5,2,0.18,0.06,0.25,0.18,0.25,2021,1.2e+07
2021,"Dan Nlundulu","ENG","FW,MF","21",1999,13,0,111,1.2,0,0,0,0,0,0,0,0,1,4,13,0,0,0,0,0,0.1,0.1,0,0.1,0.04,0.03,0.07,0.04,0.07,2021,1200000
2021,"Michael Obafemi","IRL","FW","20",2000,4,0,61,0.7,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,2021,2500000
2021,"Nathan Redmond","ENG","MF,FW","26",1994,29,17,1738,19.3,2,3,5,2,0,0,1,0,70,75,149,0.1,0.16,0.26,0.1,0.26,3.1,3.1,3.2,6.2,0.16,0.16,0.32,0.16,0.32,2021,1.8e+07
2021,"Oriol Romeu","ESP","MF","28",1991,21,20,1763,19.6,1,1,2,1,0,0,6,0,25,91,15,0.05,0.05,0.1,0.05,0.1,0.5,0.5,1.4,1.8,0.02,0.07,0.09,0.02,0.09,2021,5e+06
2021,"Mohammed Salisu","GHA","DF","21",1999,12,8,844,9.4,0,0,0,0,0,0,1,0,8,13,8,0,0,0,0,0,0.3,0.3,0.4,0.7,0.03,0.04,0.07,0.03,0.07,2021,1.8e+07
2021,"Jack Stephens","ENG","DF","26",1994,18,17,1537,17.1,0,0,0,0,0,0,2,0,17,65,3,0,0,0,0,0,0.8,0.8,0.3,1.1,0.05,0.02,0.06,0.05,0.06,2021,7e+06
2021,"Nathan Tella","ENG","FW,MF","21",1999,18,7,745,8.3,1,1,2,1,0,0,2,0,19,9,36,0.12,0.12,0.24,0.12,0.24,1.6,1.6,0.8,2.4,0.2,0.09,0.29,0.2,0.29,2021,1800000
2021,"Yan Valery","TUN","DF,MF","21",1999,3,1,103,1.1,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0.2,0.2,0.1,0.2,0.16,0.05,0.21,0.16,0.21,2021,2500000
2021,"Jannik Vestergaard","DEN","DF","27",1992,30,29,2574,28.6,3,0,3,3,0,0,3,1,14,82,2,0.1,0,0.1,0.1,0.1,1.5,1.5,0.5,2.1,0.05,0.02,0.07,0.05,0.07,2021,1.3e+07
2021,"Theo Walcott","ENG","MF,FW","31",1989,21,20,1618,18,3,3,6,3,0,0,0,0,37,37,105,0.17,0.17,0.33,0.17,0.33,2.3,2.3,1,3.3,0.13,0.06,0.18,0.13,0.18,2021,1800000
2021,"Kyle Walker-Peters","ENG","DF","23",1997,30,30,2645,29.4,0,2,2,0,0,0,4,0,92,89,112,0,0.07,0.07,0,0.07,1,1,1.2,2.2,0.04,0.04,0.08,0.04,0.08,2021,2.2e+07
2021,"James Ward-Prowse","ENG","MF","25",1994,38,38,3420,38,8,7,15,5,3,4,5,0,34,189,51,0.21,0.18,0.39,0.13,0.32,5.7,2.5,3.9,6.4,0.15,0.1,0.25,0.07,0.17,2021,3.2e+07
2021,"Dele Alli","ENG","MF","24",1996,15,7,620,6.9,0,1,1,0,0,0,0,0,15,26,30,0,0.15,0.15,0,0.15,2,2,1.2,3.3,0.3,0.18,0.47,0.3,0.47,2021,1.6e+07
2021,"Dele Alli","ENG","MF","24",1996,15,7,620,6.9,0,1,1,0,0,0,0,0,15,26,30,0,0.15,0.15,0,0.15,2,2,1.2,3.3,0.3,0.18,0.47,0.3,0.47,2021,1.6e+07
2021,"Steven Bergwijn","NED","FW,MF","22",1997,21,13,1208,13.4,1,3,4,1,0,0,3,0,32,25,83,0.07,0.22,0.3,0.07,0.3,2,2,0.9,2.9,0.15,0.06,0.21,0.15,0.21,2021,1.8e+07
2021,"Ben Davies","WAL","DF","27",1993,20,14,1346,15,0,1,1,0,0,0,1,0,28,51,55,0,0.07,0.07,0,0.07,0.2,0.2,0.6,0.8,0.01,0.04,0.05,0.01,0.05,2021,2500000
2021,"Ben Davies","WAL","DF","27",1993,20,14,1346,15,0,1,1,0,0,0,1,0,28,51,55,0,0.07,0.07,0,0.07,0.2,0.2,0.6,0.8,0.01,0.04,0.05,0.01,0.05,2021,2e+07
2021,"Eric Dier","ENG","DF","26",1994,28,28,2520,28,0,0,0,0,0,0,3,0,21,65,6,0,0,0,0,0,1.2,1.2,0.3,1.4,0.04,0.01,0.05,0.04,0.05,2021,2.8e+07
2021,"Matt Doherty","IRL","DF","28",1992,17,13,1240,13.8,0,2,2,0,0,0,4,1,18,42,68,0,0.15,0.15,0,0.15,0.4,0.4,0.7,1.1,0.03,0.05,0.08,0.03,0.08,2021,1.2e+07
2021,"Harry Kane","ENG","FW","27",1993,35,35,3082,34.2,23,14,37,19,4,4,1,0,75,132,185,0.67,0.41,1.08,0.55,0.96,20.1,16.9,7.1,24,0.59,0.21,0.79,0.49,0.7,2021,9e+07
2021,"Hugo Lloris","FRA","GK","33",1986,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7e+06
2021,"Giovani Lo Celso","ARG","MF","24",1996,18,11,945,10.5,1,1,2,1,0,0,5,0,21,71,34,0.1,0.1,0.19,0.1,0.19,1.4,1.4,1,2.4,0.14,0.09,0.23,0.14,0.23,2021,2.2e+07
2021,"Lucas Moura","BRA","FW,MF","27",1992,30,14,1411,15.7,3,4,7,3,0,0,1,0,43,46,78,0.19,0.26,0.45,0.19,0.45,1.9,1.9,2,3.9,0.12,0.13,0.25,0.12,0.25,2021,2e+07
2021,"Sergio Reguilón","ESP","DF","23",1996,27,26,2244,24.9,0,3,3,0,0,0,5,0,52,73,152,0,0.12,0.12,0,0.12,1,1,2,3.1,0.04,0.08,0.12,0.04,0.12,2021,2.5e+07
2021,"Joe Rodon","WAL","DF","22",1997,12,8,733,8.1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8e+06
2021,"Davinson Sánchez","COL","DF","24",1996,18,17,1486,16.5,0,0,0,0,0,0,1,0,2,36,0,0,0,0,0,0,0.8,0.8,0,0.8,0.05,0,0.05,0.05,0.05,2021,2.8e+07
2021,"Dane Scarlett","ENG","FW","16",2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,250000
2021,"Moussa Sissoko","FRA","MF","30",1989,25,15,1585,17.6,0,0,0,0,0,0,3,0,32,57,34,0,0,0,0,0,0.2,0.2,0.1,0.4,0.01,0.01,0.02,0.01,0.02,2021,4500000
2021,"Moussa Sissoko","FRA","MF","30",1989,25,15,1585,17.6,0,0,0,0,0,0,3,0,32,57,34,0,0,0,0,0,0.2,0.2,0.1,0.4,0.01,0.01,0.02,0.01,0.02,2021,4500000
2021,"Japhet Tanganga","ENG","DF","21",1999,6,6,487,5.4,0,0,0,0,0,0,2,0,8,14,11,0,0,0,0,0,0.4,0.4,0.6,1.1,0.08,0.12,0.2,0.08,0.2,2021,1.2e+07
2021,"Harry Winks","ENG","MF","24",1996,15,9,861,9.6,0,0,0,0,0,0,5,0,9,62,1,0,0,0,0,0,0.1,0.1,0.2,0.2,0.01,0.02,0.02,0.01,0.02,2021,1.5e+07
2021,"Conor Gallagher","ENG","MF","20",2000,30,28,2531,28.1,2,2,4,2,0,0,11,0,32,97,59,0.07,0.07,0.14,0.07,0.14,1.5,1.5,1.8,3.3,0.05,0.06,0.12,0.05,0.12,2021,2.5e+07
2021,"Ainsley Maitland-Niles","ENG","MF","22",1997,15,14,1230,13.7,0,0,0,0,0,0,2,0,25,47,52,0,0,0,0,0,0.6,0.6,0.7,1.2,0.04,0.05,0.09,0.04,0.09,2021,1e+07
2021,"Michail Antonio","JAM","FW","30",1990,26,24,1974,21.9,10,5,15,10,0,0,3,0,59,36,177,0.46,0.23,0.68,0.46,0.68,12.9,12.9,3,16,0.59,0.14,0.73,0.59,0.73,2021,1e+07
2021,"Saïd Benrahma","ALG","FW,MF","24",1995,30,14,1391,15.5,1,6,7,1,0,0,0,0,63,60,107,0.06,0.39,0.45,0.06,0.45,2.6,2.6,4.1,6.7,0.17,0.26,0.43,0.17,0.43,2021,2.5e+07
2021,"Jarrod Bowen","ENG","FW,MF","23",1996,38,30,2562,28.5,8,5,13,8,0,0,0,0,83,44,165,0.28,0.18,0.46,0.28,0.46,7.1,7.1,5,12,0.25,0.17,0.42,0.25,0.42,2021,4.2e+07
2021,"Vladimír Coufal","CZE","DF","27",1992,34,34,3054,33.9,0,7,7,0,0,0,3,0,70,128,159,0,0.21,0.21,0,0.21,1.3,1.3,5.5,6.7,0.04,0.16,0.2,0.04,0.2,2021,1.2e+07
2021,"Aaron Cresswell","ENG","DF","30",1989,36,36,3170,35.2,0,8,8,0,0,0,3,0,35,162,96,0,0.23,0.23,0,0.23,1,1,6.5,7.5,0.03,0.18,0.21,0.03,0.21,2021,3e+06
2021,"Craig Dawson","ENG","DF","30",1990,22,22,1925,21.4,3,0,3,3,0,0,5,1,2,39,1,0.14,0,0.14,0.14,0.14,1.9,1.9,0.1,1.9,0.09,0,0.09,0.09,0.09,2021,3e+06
2021,"Issa Diop","FRA","DF","23",1997,18,15,1381,15.3,2,0,2,2,0,0,3,0,4,30,1,0.13,0,0.13,0.13,0.13,0.5,0.5,0,0.5,0.03,0,0.03,0.03,0.03,2021,1e+07
2021,"Pablo Fornals","ESP","FW,MF","24",1996,33,31,2572,28.6,5,4,9,5,0,0,3,0,59,134,142,0.17,0.14,0.31,0.17,0.31,6,6,2.3,8.4,0.21,0.08,0.29,0.21,0.29,2021,2.2e+07
2021,"Ryan Fredericks","ENG","DF,FW","27",1992,14,6,569,6.3,1,1,2,1,0,0,2,0,11,20,39,0.16,0.16,0.32,0.16,0.32,0.3,0.3,1.2,1.5,0.04,0.19,0.24,0.04,0.24,2021,1500000
